"X_id","latest_count_id","latest_count_type","latest_count_date_start","latest_count_date_end","latest_count_duration","location_name","longitude","latitude","centreline_id","avg_daily_vol","avg_weekday_daily_vol","avg_weekend_daily_vol","avg_wkdy_am_peak_start","avg_wkdy_am_peak_vol","avg_wkdy_pm_peak_start","avg_wkdy_pm_peak_vol","avg_speed","avg_85th_percentile_speed","avg_95th_percentile_speed","avg_heavy_pct"
534,3009384,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Presley Ave: Florens Ave - Nancy Ave",-79.2865599838757,43.705897856972,112525,466.7,466.7,NA,"08:30:00",49.7,"15:00:00",51,36,44.4,49.5,NA
535,3009380,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Summerhill Ave: Gregory Ave - Maclennan Ave",-79.3791222095261,43.6853699410048,7941840,2070.3,2070.3,NA,"08:15:00",191.7,"15:00:00",207.3,37.8,44,48.5,NA
536,3009314,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Foxley St: Foxley Pl - Grove Ave",-79.42167,43.647515,10538097,1042.7,1042.7,NA,"08:30:00",47.7,"15:15:00",99,22.6,31.1,34.5,NA
537,3009237,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Pharmacy Ave: near Maryvale Park Trl",-79.3081624551556,43.7519792217207,30085792,19818.3,19818.3,NA,"08:00:00",1470.7,"16:45:00",1796,56.1,63.5,68.8,NA
538,3009236,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Pharmacy Ave: Goldsmith Ave - Brian Ave",-79.3054355657589,43.7451949454145,14663380,19812.3,19812.3,NA,"08:00:00",1474.3,"16:45:00",1745,47.3,54.7,59.6,NA
539,3009218,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Wiltshire Ave: Davenport Rd - Connolly St",-79.4529114162181,43.6715728446155,30148601,948,948,NA,"08:00:00",76.7,"17:15:00",108,35.8,43.5,48.1,NA
540,3008954,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Ln S Davenport E Salem Ave",-79.43579,43.6723,20035705,92.3,92.3,NA,"07:30:00",10.7,"17:30:00",10.3,22.2,32.9,37.2,NA
541,3009203,"ATR_SPEED_VOLUME","2024-04-23","2024-04-25",72,"Prince Arthur Ave: Avenue Rd - Bedford Rd",-79.39626,43.669585,7974513,1791.7,1791.7,NA,"08:30:00",203,"18:15:00",120.7,25.2,34.3,39.5,NA
542,3009281,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Eileen Ave: Elvin Ave - Lydon Ave",-79.49913,43.66844,7642139,689,689,NA,"08:15:00",74.3,"16:45:00",66.7,31.2,39.2,43.9,NA
543,3009331,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Keele St: Wycombe Rd - Sheppard Ave W",-79.48619,43.74383,10133019,32822.7,32822.7,NA,"08:00:00",2009.3,"17:00:00",2141.3,44.9,57.2,63.3,NA
544,3009332,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Lockie Ave: Donalda Cres - Midland Ave",-79.281255,43.78867,106335,529.7,529.7,NA,"08:00:00",117,"14:45:00",65,29,39.6,44.7,NA
545,3009263,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Avondale Ave: Tradewind Ave - Oakburn Cres",-79.404845,43.75936,440070,1360.7,1360.7,NA,"08:00:00",226,"14:45:00",180.3,35.1,42.6,46.8,NA
546,3009245,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Avondale Ave: Yonge St - Ln E Yonge S Glendora",-79.409785,43.75829,20042524,12297.3,12297.3,NA,"08:15:00",1020.3,"17:00:00",954,26.7,36.5,42.2,NA
547,3008894,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Longfield Rd: Stanthorpe Crt - Warrender Ave",-79.5509630894672,43.67329,909733,4290,4290,NA,"08:00:00",427,"15:00:00",388,39.4,46,49.4,NA
548,3009238,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Pharmacy Ave: Noreen Dr - Shangarry Dr",-79.300685,43.733545,111238,20366.7,20366.7,NA,"08:15:00",1425.3,"16:15:00",1677.7,53.3,62.8,68.7,NA
549,3009037,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Davenport Rd: Mc Alpine St - Bishop St",-79.39174,43.67404,2376168,21084.7,21084.7,NA,"08:00:00",1671,"17:15:00",1571.3,36.5,47.9,53.1,NA
550,3009018,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Horner Ave: Orianna Dr - Foch Ave",-79.54743,43.60121,6735853,3695,3695,NA,"07:45:00",434.7,"16:45:00",361.3,41.5,48.1,52.5,NA
551,3009233,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Pharmacy Ave: Surrey Ave - Inniswood Dr",-79.3026712248839,43.7383880622098,110964,23683,23683,NA,"08:15:00",1743.3,"16:15:00",2055.3,48.5,57.2,62.8,NA
552,3009232,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Pharmacy Ave: Sherwood Ave - Janet Blvd",-79.3037575485159,43.741032974076,6375088,25898.7,25898.7,NA,"08:00:00",2034,"16:15:00",2189,49.2,57.4,62.5,NA
553,3009231,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Pharmacy Ave: Princeway Dr - Dewey Dr",-79.3090040266515,43.7540873686276,2820803,18445.7,18445.7,NA,"08:15:00",1563,"16:45:00",1724,49.8,58,63.4,NA
554,3009333,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Vulcan St: near Martin Grove Rd",-79.578465,43.704945,908227,1774.3,1774.3,NA,"08:00:00",186.7,"14:45:00",208,29.3,38.7,43.7,NA
555,3009031,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Lawrence Ave W: Ledbury St - Chicoutimi Ave",-79.42343,43.72061,444785,28582,28582,NA,"08:00:00",2038,"16:00:00",2129.7,46.2,57.4,63.2,NA
556,3009212,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Riverside Dr: Bloor St W - Traymore Cres",-79.4905540244964,43.6487196862899,9641,343,343,NA,"08:30:00",37.7,"17:30:00",39.3,27.9,34.8,39.7,NA
557,3009335,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Bamburgh Crcl: Wintermute Blvd - Warden Ave",-79.3235415158326,43.81624,3049683,4075.3,4075.3,NA,"08:15:00",345,"17:15:00",330.7,39.3,46.1,49.6,NA
558,3009336,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Bamburgh Crcl: Warden Ave - Frank Rivers Dr",-79.3252317510471,43.81617,3054043,4105,4105,NA,"08:15:00",363.7,"17:00:00",364.3,36.9,44.7,49.4,NA
559,3009385,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Thornhill Ave: Raymond Ave - Baby Point Rd",-79.48911,43.65746,9542,382.7,382.7,NA,"08:00:00",34.7,"17:00:00",39,32.7,42.6,48.5,NA
560,3009386,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Windermere Ave: Rexford Rd - Morland Rd",-79.485325,43.664155,9384,1373.3,1373.3,NA,"08:00:00",127,"17:15:00",131.7,29.4,36.7,39.7,NA
561,3009019,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Royal York Rd: near Oakfield Dr",-79.50499,43.632,912787,15387.7,15387.7,NA,"08:00:00",1136.3,"17:00:00",1241,40.7,48.2,52.6,NA
562,3009325,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Seventeenth St: Birmingham St - New Toronto St",-79.517735,43.60255,914443,470.3,470.3,NA,"08:15:00",43,"14:30:00",39.7,34.9,46.7,52.9,NA
563,3009409,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Beverly Hills Dr: near Jane St",-79.5114774799286,43.7183203451758,10145179,5026.7,5026.7,NA,"08:00:00",373,"14:30:00",437.7,29.6,34.6,38.9,NA
564,3009329,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Clearbrooke Crcl: Coppermill Dr - Berry Creek Dr",-79.5672161399242,43.7215756326595,9668028,1029,1029,NA,"08:00:00",102.3,"14:30:00",99.3,45.1,53.7,59.3,NA
565,3009304,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"East Dr: Jane St - Bexley Cres",-79.4982997248891,43.6785723711794,7776844,4108.7,4108.7,NA,"08:15:00",350,"16:45:00",419.7,36.4,44.1,48.9,NA
566,3009327,"ATR_SPEED_VOLUME","2024-04-16","2024-04-18",72,"Sixteenth St: Birmingham St - New Toronto St",-79.516775,43.60276,914434,526,526,NA,"07:45:00",39,"16:30:00",46.7,33.6,44,49.7,NA
567,3009305,"ATR_SPEED_VOLUME","2024-04-10","2024-04-10",24,"Bamburgh Crcl: Huntsmill Blvd - L'Amoreaux Steeles Recreation Trl",-79.3272615177459,43.8142330354918,30021623,3666,3666,NA,"08:00:00",349,"17:30:00",324,41.3,48.3,52.8,NA
568,3009017,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Burnhamthorpe Rd: near Lorraine Gdns",-79.5444709842909,43.6498493802956,911255,23638,23638,NA,"08:00:00",2133.3,"17:00:00",2074,55.2,62.5,68.1,NA
569,3009354,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Indian Rd: Wright Ave - High Park Blvd",-79.4532037916642,43.6450157628322,8006610,2113.7,2113.7,NA,"09:00:00",138,"15:00:00",243.7,32.3,39.8,44.6,NA
570,3009353,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Glendale Ave: Garden Ave - Wright Ave",-79.451615,43.64367,1146723,821.7,821.7,NA,"09:15:00",80,"18:15:00",63.3,32.8,41.8,46.3,NA
571,3009352,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Seaforth Ave: O'Hara Ave - Ln W Ohara S Seaforth",-79.4352495785624,43.6431604041492,14044206,1375.7,1375.7,NA,"08:30:00",141,"17:15:00",141.7,24.5,33.2,37.4,NA
572,3009346,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Garden Ave: Ln W Sorauren S Garden - Ln E Roncesvalles N Garden",-79.4460757443909,43.6440887254523,14017682,1085.3,1085.3,NA,"08:45:00",91,"15:00:00",102.7,27.9,36.8,41.6,NA
573,3009345,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Garden Ave: Ln W Roncesvalles N Garden - Ln E Sunnyside N Garden",-79.44917,43.643475,14017614,807,807,NA,"08:15:00",98,"14:30:00",59,27.9,37.2,41.2,NA
574,3009343,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"O'Hara Ave: Ln N Queen E Ohara Ave - Maple Grove Ave",-79.434495,43.641985,10759150,1165.3,1165.3,NA,"08:30:00",91.7,"18:45:00",91,29,38.2,43.1,NA
575,3009204,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Summitcrest Dr: Sun Row Dr - Manorhampton Dr",-79.53806,43.683715,909283,3805,3805,NA,"08:00:00",462.7,"15:00:00",394.3,44.8,52.2,57.1,NA
576,3009178,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Allanhurst Dr: Swordbill Dr - Newell Crt",-79.52311,43.67977,7792326,2597.7,2597.7,NA,"08:15:00",278.3,"15:00:00",243.7,43.3,51.2,55,NA
577,3009177,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Allanhurst Dr: Woodcrest Dr - Mulham Pl",-79.516505,43.68027,7792046,1546,1546,NA,"08:15:00",126,"15:30:00",132.7,44.5,52.2,57.6,NA
578,3009176,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Allanhurst Dr: Edenbridge Dr - Fontenay Crt",-79.5107978394046,43.6804748661705,7785534,2509,2509,NA,"07:45:00",196,"17:00:00",214,40.7,48.9,53.9,NA
579,3009173,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Laurel Ave: Oregon Trl - Maydolph Rd",-79.5532118923892,43.6421710508165,912101,1413,1413,NA,"08:00:00",117.3,"14:45:00",138.3,43.7,52.7,58.3,NA
580,3009151,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Nymark Ave: Lescon Park Trl - Lescon Rd",-79.3584706692804,43.7817099256355,30005477,2432.7,2432.7,NA,"08:00:00",233,"16:45:00",221.7,42.3,49.2,54,NA
581,3009126,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Lawrence Ave W: Chiswick Ave - Renfield St",-79.49827,43.704015,9796850,22731.7,22731.7,NA,"07:45:00",1639.7,"17:30:00",1611.3,47.2,57.6,63.2,NA
582,3009040,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Bathurst St: Croydon Rd - Ardmore Rd",-79.422455,43.693385,7879,32029.3,32029.3,NA,"07:45:00",1987,"17:15:00",2100.7,46.1,53.9,59.2,NA
583,3009023,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Bathurst St: near Brenthall Ave",-79.4435374461857,43.7758993593511,14661127,43391,43391,NA,"08:15:00",3083.7,"16:30:00",3280,48.2,59.9,68.6,NA
584,3009022,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Keele St: Irving Rd - Clearview Hts",-79.47463,43.69354,9038621,23554,23554,NA,"08:15:00",1711.7,"17:00:00",1749.3,44.6,53.8,58.9,NA
585,3009021,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Jane St: Folkes St - Weatherell St",-79.485265,43.651215,1145511,14979.7,14979.7,NA,"07:30:00",1001.7,"17:00:00",1044.7,40.9,49.2,54.4,NA
586,3009016,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Rathburn Rd: Remington Dr - Kipling Ave",-79.5411417914547,43.6602723740803,9278721,10557.3,10557.3,NA,"08:00:00",1004.7,"17:00:00",1066.7,43.2,49.7,54.7,NA
587,3009015,"ATR_SPEED_VOLUME","2024-04-09","2024-04-11",72,"Islington Ave: Princess Margaret Blvd - Eglinton Ave West Trl",-79.53804,43.677665,30023253,24911.3,24911.3,NA,"08:15:00",2350,"16:30:00",2021.3,50.1,59.6,66.6,NA
588,3009152,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Shaughnessy Blvd: Nymark Ave - Goodview Rd",-79.3553240872562,43.7830422617687,9962852,2400.3,2400.3,NA,"08:00:00",284,"14:45:00",242,36.1,41.6,44.4,NA
589,3009035,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Richmond St W: Bathurst St - Gershon Iskowitz Lane",-79.404675,43.64628,14671590,1621,1621,NA,"08:15:00",159,"18:15:00",137.7,28.9,36.5,39.8,NA
590,3009034,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Concord Ave: Ln 1 N College W Ossington - Dewson St",-79.42452,43.65564,14018391,986.3,986.3,NA,"08:00:00",146,"16:45:00",120,28.8,37.6,42.1,NA
591,3009288,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Willard Ave: Hanley St - Winfield Ave",-79.486235,43.661245,10560970,1414.3,1414.3,NA,"08:00:00",217.3,"16:45:00",152.3,28.4,36.4,39.6,NA
592,3009102,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Golden Ave: near Silver Ave",-79.4482,43.653755,10757976,370.3,370.3,NA,"08:15:00",20.3,"18:30:00",54.3,17.7,27.4,31.9,NA
593,3009275,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Lloyd Ave: Ln E Mulock S Lloyd - Mulock Ave",-79.46559,43.671505,14012715,1146.3,1146.3,NA,"08:30:00",115,"15:15:00",108.3,29.4,36.1,39.1,NA
594,3009274,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Mulock Ave: Hirons St - Lloyd Ave",-79.46552,43.670615,8292448,635,635,NA,"08:30:00",42.3,"15:30:00",53.3,27.4,34.6,39,NA
595,3009120,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Cummer Ave: Oakhurst Dr - Ruddington Dr",-79.3912333202376,43.792931959084,8406983,8153,8153,NA,"08:15:00",742.7,"17:00:00",814.7,41.9,49.2,54,NA
596,3009136,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Gowan Ave: Logan Ave - Carlaw Ave",-79.351905,43.687765,3232919,1387.3,1387.3,NA,"08:15:00",111.3,"14:45:00",131.7,26.1,34.3,39.1,NA
597,3008892,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Leaside Bdge: near Pape Ave",-79.34945,43.69752,1048,18833.3,18833.3,NA,"08:15:00",1350,"16:45:00",1485.3,38,48.4,53.2,NA
598,3009273,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Lloyd Ave: Ln E Keele N Lloyd - Keele St",-79.46684,43.671415,14012676,1678.3,1678.3,NA,"08:30:00",157.3,"15:15:00",155.7,28.9,34.8,39,NA
599,3009241,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Bouchette St: Commissioners St - Lake Shore Blvd E",-79.34099,43.651845,1145198,1045.3,1045.3,NA,"06:30:00",76.7,"14:45:00",70.3,38.3,48.4,54.3,NA
600,3009170,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Queen's Plate Dr: Harness Rd - Highway 27 N",-79.5957039602602,43.7224893068402,10948099,5104.7,5104.7,NA,"08:45:00",297,"16:45:00",470.7,52.2,61.4,67,NA
601,3009013,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Cabernet Crcl: Royalcrest Rd - Cassis Dr",-79.6044178939301,43.7514357547133,906605,2195,2195,NA,"08:00:00",203,"17:15:00",181.3,31.2,38.1,42.3,NA
602,3009085,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Anthony Rd: Lady York Ave - Northgate Dr",-79.4654287355978,43.7291712539279,443939,1555,1555,NA,"07:45:00",132.3,"16:30:00",178.7,33,39,43.2,NA
603,3009081,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Anthony Rd: Hartham Pl - Westdale Dr",-79.4605866867542,43.7304878004686,8740385,2324.7,2324.7,NA,"07:45:00",192.3,"16:45:00",264.3,40.3,48.4,53.7,NA
604,3009080,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Taylor's Wharf Lane: Jenoves Pl - Frederick St",-79.369225,43.64967,30012810,197.7,197.7,NA,"08:30:00",14,"14:45:00",21,12.7,21.6,26.8,NA
605,3009078,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Jedburgh Rd: Glengarry Ave - Douglas Ave",-79.40606,43.72548,1137813,5137.3,5137.3,NA,"08:00:00",515.3,"15:45:00",585.3,33.3,39.5,44,NA
606,3009014,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"John Garland Blvd: Four Leaf Dr - Mosque Cres",-79.5916057661008,43.7319010049541,907312,7501,7501,NA,"08:15:00",653,"14:45:00",646.3,39.8,44.9,49.4,NA
607,3009157,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Don Mills Rd E: Don Mills Rd - Godstone Rd",-79.3482847434604,43.7816137173022,9950377,13119.7,13119.7,NA,"08:00:00",947.7,"17:15:00",1192.7,52.1,59.1,64.1,NA
608,3009137,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Carlaw Ave: Westwood Ave - Floyd Ave",-79.35038,43.68661,1834,633,633,NA,"08:15:00",73.7,"14:45:00",80,25.9,33.1,36,NA
609,3009156,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Fairview Mall Dr: Don Mills Rd - Godstone Rd",-79.3472500204387,43.7794199961069,437852,12346.3,12346.3,NA,"08:30:00",837.3,"17:00:00",1050.3,42.4,52.6,59.1,NA
610,3009069,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Washburn Way: Mammoth Hall Trl - Nahanni Ter",-79.2253270453909,43.8016927138256,104842,5304.3,5304.3,NA,"08:15:00",531.3,"16:45:00",436,44.4,51.5,56.1,NA
611,3009068,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Neilson Rd: near Finch Ave E",-79.2291429716204,43.8185594809554,103531,6001.7,6001.7,NA,"08:15:00",579.7,"15:00:00",479.3,50.3,59.3,64.8,NA
612,3009067,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Birchmount Rd: West Highland Creek - Huntingwood Dr",-79.3017815232757,43.7892314849034,11033986,20926.7,20926.7,NA,"08:15:00",1739,"16:45:00",1893.3,50.3,58,63,NA
613,3009020,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Priscilla Ave: Ln N St Johns W Willard - Ln S Dundas E Jane",-79.4889002731179,43.6639298887423,20004285,661,661,NA,"08:15:00",98.7,"15:15:00",74,31.2,39.1,44.4,NA
614,3009316,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Ossington Ave: Humbert St - Argyle St",-79.419675,43.646505,10558391,8388.7,8388.7,NA,"08:15:00",552.7,"16:45:00",578.7,30.3,39.7,44.9,NA
615,3009024,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Elder St: Kennard Ave - Pannahill Rd",-79.454085,43.762095,439815,747.7,747.7,NA,"08:00:00",76.7,"16:00:00",66.3,37.6,47.2,52.7,NA
616,3009149,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Van Horne Ave: O'Shea Cres - Don Mills Rd",-79.3541305205838,43.7870821101211,437228,5829,5829,NA,"08:15:00",446,"17:00:00",542,40,47,49.9,NA
617,3009057,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Hollywood Ave: Highgate Ave - Estelle Ave",-79.39227,43.770025,438817,1151.7,1151.7,NA,"08:00:00",235.7,"14:30:00",136,33.8,42.2,47,NA
618,3009056,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Senlac Rd: Horsham Ave - Hounslow Ave",-79.42833,43.772035,438683,7080.3,7080.3,NA,"08:15:00",620.3,"17:00:00",637.7,42.2,48.4,53.1,NA
619,3009025,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Wilmington Ave: Purdon Dr - Cedar Springs Grv",-79.46007,43.76862,439170,7655.7,7655.7,NA,"08:30:00",652.3,"16:00:00",691.7,39.9,47.3,51.6,NA
620,3009054,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Victoria Park Ave: Old Sheppard Ave - Clydesdale Dr",-79.3262326163671,43.7821087851349,5343655,21658.3,21658.3,NA,"08:15:00",1765,"17:00:00",1859,50.7,57.8,62.8,NA
621,3009026,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Oakdale Rd: Eddystone Ave - Finch Ave W",-79.5264656136396,43.7519906847966,10536929,10989.3,10989.3,NA,"08:15:00",815.3,"15:15:00",836,43.9,52.1,56.6,NA
622,3009027,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Shoreham Dr: near Shoreham Crt",-79.5174199896459,43.7695390035204,439111,8012.7,8012.7,NA,"08:00:00",583.3,"16:30:00",995.7,41.8,48.8,53.9,NA
623,3009028,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Sentinel Rd: Hucknall Rd - Derrydown Rd",-79.4993480696532,43.7584127389279,30141361,4899,4899,NA,"08:15:00",487,"15:00:00",402,41.5,48.4,53.2,NA
624,3009029,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Neptune Dr: Hotspur Rd - Rajah St",-79.4372938455057,43.732267696889,10367976,3696.3,3696.3,NA,"08:00:00",318,"16:15:00",319.3,39.3,47.2,51.7,NA
625,3009154,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Don Mills Rd W: near Goodview Rd",-79.3534990237115,43.785048654125,437459,14381.3,14381.3,NA,"08:00:00",1425,"17:00:00",1246.7,50.7,58.1,63.4,NA
626,3009032,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Lansdowne Ave: Lumbervale Ave - MacGregor Playground Trl",-79.44054,43.652325,30102548,12099.7,12099.7,NA,"08:30:00",750,"17:15:00",879.3,35.5,43.5,48,NA
627,3009047,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Strathcona Ave: Ln E Pape S Strathcona - Blake St",-79.340575,43.67654,20078986,718,718,NA,"08:15:00",101.7,"14:30:00",66.7,29.5,36.5,39.4,NA
628,3009041,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Arlington Ave: Arlington Parkette Trl - Cedarvale Park Trl",-79.433005924575,43.6914645241972,30096260,815.7,815.7,NA,"08:00:00",174,"15:15:00",121,30,38,42.2,NA
629,3009033,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Dufferin St: Waterloo Ave - Florence St",-79.429945,43.64572,1146365,18046.3,18046.3,NA,"08:45:00",1044.3,"16:45:00",1215.7,38.5,47,51.8,NA
630,3009039,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"Ava Rd: Glen Cedar Rd - Westover Hill Rd",-79.43066,43.696615,7630,2052.3,2052.3,NA,"08:00:00",259,"15:00:00",262.7,32.6,39.5,43.8,NA
631,3009038,"ATR_SPEED_VOLUME","2024-04-02","2024-04-04",72,"D'Arcy St: Beverley St - Huron St",-79.39539,43.654555,6349994,5137.3,5137.3,NA,"08:00:00",515.3,"15:45:00",585.3,33.3,39.5,44,NA
632,3008993,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Gooderham Dr: Brian Ave - Murray Glen Dr",-79.3045425087313,43.7495522258945,110246,663.7,663.7,NA,"08:15:00",110.7,"14:45:00",85,38.9,48.6,54.8,NA
633,3009096,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Midland Ave: Wainfleet Rd - Lord Roberts Dr",-79.2605307816525,43.7402484905224,110832,20594,20594,NA,"08:15:00",1617.3,"17:00:00",1584.3,50.8,58.2,63.4,NA
634,3009094,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Burnview Cres: Gaiety Dr - Vesper Crt",-79.2374611080658,43.7550381685016,109562,1558,1558,NA,"08:15:00",140.3,"15:30:00",155.3,41.2,48.7,54,NA
635,3008992,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Biscayne Blvd: Shangarry Dr - Shaneen Blvd",-79.3020500416688,43.7303154824148,111410,2175.7,2175.7,NA,"08:00:00",186.7,"16:45:00",205.7,43.9,52.1,57.8,NA
636,3008988,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Elinor Ave: Brian Ave - Joy Dr",-79.3026375720094,43.7492820014785,110213,1005,1005,NA,"08:15:00",71.3,"15:15:00",91.7,42.8,52.8,58.5,NA
637,3008963,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Nanton Ave: Dale Ave - Castle Frank Rd",-79.37179,43.67565,1141237,378.7,378.7,NA,"08:15:00",30,"18:00:00",45.3,30.1,39.2,46.2,NA
638,3008957,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Great Oak Dr: Birchcroft Rd - Cedarland Dr",-79.5334106443254,43.6595491684775,910574,372,372,NA,"07:45:00",56,"14:15:00",37.3,37.4,46.1,49.8,NA
639,3009172,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"The West Mall: Snowellen Avenue Parkette Trl - Leavenworth Cres",-79.5603058980467,43.6320552060714,30105899,13618.3,13618.3,NA,"08:15:00",914.7,"16:00:00",1268,56.4,64,69.5,NA
640,3009207,"ATR_SPEED_VOLUME","2024-03-19","2024-03-21",72,"Bloor St W: near Tom Riley Park Trl",-79.5172745494851,43.6460533588076,30009199,20096,20096,NA,"08:15:00",1460.3,"15:15:00",1418,42.8,52.1,56.7,NA
